endTime,artistName,trackName,msPlayed
2022-05-28 02:37,Babasónicos,Los Calientes,236309
2022-05-28 02:39,Trueno,DANCE CRIP,165019
2022-05-28 02:42,Nicki Nicole,Colocao,179966
2022-05-28 02:45,WOS,FRESCO,170302
2022-05-28 02:49,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),228874
2022-05-28 02:52,Bizarrap,"Ptazeta: Bzrp Music Sessions, Vol. 45",161485
2022-05-28 02:55,Paulo Londra,Dímelo,212515
2022-05-28 02:58,WOS,PURPURA,12245
2022-05-28 02:58,Duki,Goteo,164457
2022-05-28 03:03,Paulo Londra,Adan y Eva,258638
2022-05-28 03:06,WOS,TERRAZA,232102
2022-05-28 03:06,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",789
2022-05-28 03:06,Kidd Keo,Dracukeo,743
2022-05-28 03:06,Duki,She Don't Give a Fo,1114
2022-05-28 03:07,Locura Mix,Tamo Chelo - Remix,1300
2022-05-28 03:07,Duki,She Don't Give a Fo,24171
2022-05-28 03:09,Perro Primo,"Yendo No, Llegando",17001
2022-05-28 03:09,EL NOBA,Tamo Chelo,112507
2022-05-28 03:13,Bizarrap,"L-Gante: Bzrp Music Sessions, Vol.38",192347
2022-05-28 03:16,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391
2022-05-28 03:16,Nigga,Eras Una Niña (feat. Japanesse),4049
2022-05-28 03:20,WOS,CULPA,215717
2022-05-28 03:23,Tiago PZK,Salimo de Noche,177857
2022-05-28 03:27,Neo Pistea,"Tumbando el Club (feat. C.R.O, Obiewanshot, YSY A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix",291760
2022-05-28 03:27,Kinder Malo,Mentira,1927
2022-05-28 03:29,Bizarrap,"Trueno: Bzrp Music Sessions, Vol. 16",114567
2022-05-28 03:31,Duki,She Don't Give a Fo,1207
2022-05-28 03:31,John C,C90 - Remix,882
2022-05-28 03:31,Trueno,Rain II,109412
2022-05-28 03:31,WOS,CANGURO,2136
2022-05-28 03:32,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",31137
2022-05-28 03:32,Conociendo Rusia,Bruja de Barracas,719
2022-05-28 03:32,Conociendo Rusia,La Puerta,3529
2022-05-28 03:36,Conociendo Rusia,Se Me Hizo Tarde,237636
2022-05-28 03:37,Conociendo Rusia,No Se Borra,45773
2022-05-28 03:41,NATHY PELUSO,BUENOS AIRES,240315
2022-05-28 03:48,Neo Pistea,"Tumbando el Club (feat. C.R.O, Obiewanshot, YSY A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix",456939
2022-05-28 03:52,Bizarrap,"Trueno: Bzrp Music Sessions, Vol. 16",52872
2022-05-28 03:52,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391
2022-05-28 03:57,Virus,Pronta Entrega,273306
2022-05-28 04:02,Virus,Luna de Miel en la Mano,316426
2022-05-28 04:08,Virus,Sin Disfraz,328746
2022-05-28 04:12,Virus,Imágenes Paganas,269093
2022-05-28 04:17,Virus,Tomo Lo Que Encuentro,255426
2022-05-28 04:19,Virus,Wadu Wadu,156306
2022-05-28 04:22,Los Abuelos De La Nada,Lunes Por La Madrugada,194226
2022-05-28 04:25,Las Pelotas,Será,181826
2022-05-28 04:29,Virus,Dame una Señal,236813
2022-05-28 04:35,Patricio Rey y sus Redonditos de Ricota,Ji Ji Ji,334600
2022-05-28 04:39,Los Rodriguez,Mucho mejor (feat. Coque Malla),234800
2022-05-28 04:44,Divididos,¿Qué Ves?,313733
2022-05-28 04:48,Aterrizaje Forzoso,Sólo Un Sueño - 2008 Remaster,206386
2022-05-28 04:52,Las Pelotas,Personalmente,250357
2022-05-28 04:56,Virus,Mirada Speed,237093
2022-05-28 04:58,Los Abuelos De La Nada,Mil Horas,167213
2022-05-28 05:01,Charly García,Demoliendo Hoteles,135973
2022-05-28 05:05,Babasónicos,Los Calientes,277011
2022-05-28 05:11,Divididos,Ala Delta,354746
2022-05-28 05:16,GIT,La Calle Es Su Lugar,266786
2022-05-28 05:31,Paulo Londra,Tal Vez,426
2022-05-28 05:31,WOS,CANGURO,1002
2022-05-28 05:31,Virus,Polvos de una Relación,27400
2022-05-28 05:32,Paulo Londra,Chica Paranormal,3306
2022-05-28 05:34,Duki,Goteo,164457
2022-05-28 05:37,Trueno,DANCE CRIP,165019
2022-05-28 05:37,Dillom,PELOTUDA,7303
2022-05-28 05:40,Dwayne Johnson,You're Welcome,163893
2022-05-28 05:43,Donny Osmond,I'll Make a Man Out of You,201680
2022-05-28 05:44,Dwayne Johnson,"You're Welcome - From ""Moana""/Soundtrack Version",17740
2022-05-28 05:47,Taron Egerton,I'm Still Standing,187853
2022-05-28 05:50,Will Smith,Friend Like Me,155531
2022-05-28 05:53,Smash Mouth,All Star,200373
2022-05-28 05:55,Anthony Gonzalez,Un Poco Loco,112205
2022-05-28 05:59,Rascal Flatts,Life is a Highway,276320
2022-05-28 06:01,Dwayne Johnson,What a Wonderful World (Film Version),95555
2022-05-28 06:04,WALK THE MOON,Ghostbusters,178631
2022-05-28 06:09,Los Fabulosos Cadillacs,Matador - Remasterizado 2008,275893
2022-05-28 06:14,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,279986
2022-05-28 06:18,Los Fabulosos Cadillacs,Calaveras y Diablitos,264026
2022-05-28 06:23,Los Fabulosos Cadillacs,Siguiendo la Luna - Remasterizado 2008,291973
2022-05-28 06:28,Los Fabulosos Cadillacs,Padre Nuestro,272640
2022-05-28 06:31,Los Fabulosos Cadillacs,Yo No Me Sentaría en Tu Mesa - Remasterizado 2008,174306
2022-05-28 06:35,Los Fabulosos Cadillacs,El Satánico Dr. Cadillac - Remasterizado 2008,241333
2022-05-28 06:36,Los Fabulosos Cadillacs,Vos Sabes - Versión Remasterizada 2008,69377
2022-05-28 13:25,Los Fabulosos Cadillacs,Vos Sabes - Versión Remasterizada 2008,120364
2022-05-28 13:31,Los Fabulosos Cadillacs,Carnaval Toda la Vida - Remasterizado 2008,364173
2022-05-28 13:34,Los Fabulosos Cadillacs,Yo No Me Sentaría en Tu Mesa - Remasterizado 2008,174306
2022-05-28 14:25,No Te Va Gustar,A las Nueve,46996
2022-05-28 14:26,Eladio Carrion,Sin Frenos,4565
2022-05-28 14:29,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),228874
2022-05-28 14:32,Tiago PZK,Salimo de Noche,177857
2022-05-28 14:40,Neo Pistea,"Tumbando el Club (feat. C.R.O, Obiewanshot, YSY A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix",456939
2022-05-28 14:41,WOS,MELÓN VINO,80897
2022-05-28 18:02,Duki,She Don't Give a Fo,1024
2022-05-28 18:04,WOS,FRESCO,170302
2022-05-28 18:07,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",174178
2022-05-28 18:11,Paulo Londra,Dímelo,212515
2022-05-28 18:14,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391
2022-05-28 18:18,Eladio Carrion,Sin Frenos,211394
2022-05-28 18:21,WOS,PURPURA,194181
2022-05-28 18:24,Nicki Nicole,Colocao,179966
2022-05-28 18:28,Paulo Londra,Tal Vez,264483
2022-05-28 18:32,WOS,CANGURO,196745
2022-05-28 18:35,Dillom,SIDE,191438
2022-05-28 18:36,Kidd Keo,Dracukeo,41895
2022-05-28 18:39,Trueno,Rain,182831
2022-05-28 18:42,Trueno,Rain II,198078
2022-05-28 18:46,Duki,Sin Culpa (feat.DrefQuila),244771
2022-05-28 18:49,Bizarrap,"Nicky Jam: Bzrp Music Sessions, Vol. 41",158086
2022-05-28 18:51,Bizarrap,"Ptazeta: Bzrp Music Sessions, Vol. 45",161485
2022-05-28 18:54,Dillom,PELOTUDA,185905
2022-05-28 22:59,Dillom,A$AP,114886
2022-05-28 23:02,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",177442
2022-05-28 23:06,WOS,TERRAZA,234949
2022-05-28 23:10,Paulo Londra,Adan y Eva,258638
2022-05-28 23:13,Duki,Si Te Sentis Sola,178294
2022-05-28 23:19,Bad Bunny,Amorfoda,102615
2022-05-28 23:22,Duki,Goteo,164457
2022-05-28 23:24,Trueno,DANCE CRIP,165019
2022-05-28 23:27,Bizarrap,"Dillom: Bzrp Music Sessions, Vol. 9",151843
2022-05-28 23:28,John C,C90 - Remix,70117
2022-05-28 23:28,WOS,ANDRÓMEDA,1429
2022-05-28 23:36,CA7RIEL,OUKE,111552
2022-05-28 23:40,Paulo Londra,Chica Paranormal,221214
2022-05-28 23:40,El Alfa,La Mamá de la Mamá,1258
2022-05-28 23:40,WOS,CULPA,4991
2022-05-28 23:40,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",1130
2022-05-28 23:40,Kidd Keo,Igot,7363
2022-05-28 23:45,Count Basie,"Li'l Darlin' - Live At The Tropicana Hotel, Las Vegas/1969",292306
2022-05-28 23:50,The Dave Brubeck Quartet,Take Five,324133
2022-05-28 23:53,Duke Ellington,Satin Doll,179333
2022-05-29 03:16,Dizzy Gillespie,A Night In Tunisia,309222
2022-05-29 03:19,Tiago PZK,Salimo de Noche,177857
2022-05-29 03:23,Paulo Londra,Adan y Eva,258638
2022-05-29 03:27,Dillom,SIDE,191438
2022-05-29 03:30,Dillom,PELOTUDA,185905
2022-05-29 03:31,CA7RIEL,OUKE,76781
2022-05-29 03:34,Duki,Goteo,164457
2022-05-29 03:37,Dillom,A$AP,184242
2022-05-29 03:40,Eladio Carrion,Sin Frenos,211394
2022-05-29 03:44,Duki,Sin Culpa (feat.DrefQuila),244771
2022-05-29 03:50,John C,C90 - Remix,316000
2022-05-29 03:52,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",164895
2022-05-29 03:56,Bhavi,Piso,219924
2022-05-29 03:59,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",177442
2022-05-29 04:02,WOS,ANDRÓMEDA,2381
2022-05-29 04:02,WOS,FRESCO,170302
2022-05-29 04:05,Duki,Si Te Sentis Sola,178294
2022-05-29 04:09,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),228874
2022-05-29 04:12,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",174178
2022-05-29 04:15,WOS,MELÓN VINO,176394
2022-05-29 04:19,NATHY PELUSO,BUENOS AIRES,240315
2022-05-29 04:20,Kidd Keo,Dracukeo,69510
2022-05-29 04:30,NATHY PELUSO,BUENOS AIRES,240315
2022-05-29 04:30,Kidd Keo,Dracukeo,20837
2022-05-29 04:35,Trueno,Rain,170986
2022-05-29 15:50,Dillom,OPA,12864
2022-05-29 15:51,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0
2022-05-29 15:51,The Weeknd,Can't Feel My Face,768
2022-05-29 15:52,Jamiroquai,Cosmic Girl - Remastered,0
2022-05-29 15:52,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0
2022-05-29 15:52,Shawn Mendes,There's Nothing Holdin' Me Back,0
2022-05-29 19:40,Divididos,Tengo,154893
2022-05-29 19:41,Dread Mar I,Tu Sin Mi,11186
2022-05-29 19:44,Las Pelotas,Será,181826
2022-05-29 19:48,Los Piojos,Tan Solo,240013
2022-05-29 19:51,Ricardo Mollo,Par Mil,255
2022-05-29 19:51,#TocoParaVos,Hasta la luna,69
2022-05-29 19:51,Los Piojos,Como Alí,211653
2022-05-29 19:51,Ricardo Mollo,Crimen,0
2022-05-29 19:51,Usted Señalemelo,Agua Marfil,185
2022-05-29 19:51,Ricardo Mollo,Spaghetti del Rock,2371
2022-05-29 19:55,Pescado Rabioso,Despiértate Nena,196160
2022-05-29 19:56,Invisible,Los Libros de la Buena Memoria,50772
2022-05-30 19:39,Chet Baker,Autumn Leaves,3157
2022-05-30 19:43,Paul Desmond,"The Theme from ""Black Orpheus""",250133
2022-05-30 19:47,Frank Sinatra,"New York, New York",210360
2022-05-30 19:53,Dizzy Gillespie,A Night In Tunisia,334333
2022-05-30 20:00,John Coltrane,Time After Time,461626
2022-05-30 20:02,Michael Giacchino,Off to Work,119280
2022-05-30 20:07,John La Barbera Big Band,Tiger of San Pedro,266466
2022-05-30 20:15,The Cannonball Adderley Quintet,Work Song - Remastered,307626
2022-05-30 20:18,Frank Sinatra,Strangers In The Night,157866
2022-05-30 20:20,Miles Davis,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",11879
2022-05-30 20:20,M.S. Art,The Naked Gun - Main Theme,111084
2022-05-30 20:24,Serú Girán,Peperina,228066
2022-05-30 20:26,Sui Generis,"Quizás, Porque",132973
2022-05-30 20:31,Luis Alberto Spinetta,Rezo por Vos (En Vivo Estadio Vélez Sarsfield) (feat. Charly García),272733
2022-05-30 20:36,La Maquina De Hacer Pájaros,Hipercandombe,270626
2022-05-30 20:40,Charly García,Yo No Quiero Volverme Tan Loco,227317
2022-06-02 10:28,Chick Corea,Spain,9258
2022-06-02 10:33,Coldplay,Adventure of a Lifetime,263786
2022-06-02 10:37,Coldplay,The Scientist,7954
2022-06-02 10:37,Coldplay,Hymn for the Weekend,1365
2022-06-02 10:37,Coldplay,Hymn for the Weekend,258266
2022-06-03 10:32,Coldplay,Hymn for the Weekend,768
2022-06-03 10:33,Coldplay,Fix You,0
2022-06-03 10:33,Coldplay,Hymn for the Weekend,1066
2022-06-03 10:37,Coldplay,Viva La Vida,242373
2022-06-03 10:42,Coldplay,Clocks,307879
2022-06-03 10:43,Coldplay,In My Place,92352
2022-06-04 20:14,Chick Corea,Spain,719
2022-06-04 20:14,WOS,CULPA,1207
2022-06-04 20:14,Dizzy Gillespie,A Night In Tunisia,13931
2022-06-04 20:14,Bizarrap,"Dillom: Bzrp Music Sessions, Vol. 9",4040
2022-06-04 20:14,Michael Giacchino,Off to Work,812
2022-06-04 20:14,WOS,CANGURO,2948
2022-06-04 20:14,Frank Sinatra,Strangers In The Night,4899
2022-06-04 20:14,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,1486
2022-06-04 20:14,Frank Sinatra,"New York, New York",1741
2022-06-04 20:14,Randy Newman,"Monsters, Inc.",789
2022-06-04 20:16,Michael Giacchino,Off to Work,119280
2022-06-04 20:26,Chick Corea,Spain,590866
2022-06-04 20:42,Joe Henderson,Blue Bossa - Remastered,82139
2022-06-05 00:15,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0
2022-06-05 00:15,Twenty One Pilots,Heavydirtysoul,0
2022-06-05 00:16,The Chainsmokers,Something Just Like This,0
2022-06-05 00:16,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0
2022-06-05 00:17,Jason Derulo,Want to Want Me,0
2022-06-05 00:17,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0
2022-06-05 00:17,Coldplay,Hymn for the Weekend,2484
2022-06-05 00:18,Fall Out Boy,Centuries,0
2022-06-05 00:18,Kendrick Lamar,HUMBLE.,0
2022-06-05 00:18,Sia,Cheap Thrills,0
2022-06-05 00:18,Panic! At The Disco,Miss Jackson (feat. LOLO),0
2022-06-05 00:18,Bruno Mars,Locked out of Heaven,0
2022-06-05 00:18,Skrillex,Bangarang (feat. Sirah),0
2022-06-05 00:18,G-Eazy,"Me, Myself & I",0
2022-06-05 00:18,Sia,Cheap Thrills (feat. Sean Paul),0
2022-06-05 00:19,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0
2022-06-05 00:19,Cheat Codes,No Promises (feat. Demi Lovato),0
2022-06-05 01:09,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0
2022-06-05 02:14,Shawn Mendes,Treat You Better,0
2022-06-05 02:21,Alan Walker,Sing Me to Sleep,0
2022-06-05 04:20,EL NOBA,Tamo Chelo,394
2022-06-05 04:21,EL NOBA,Tamo Chelo,1486
2022-06-05 04:21,EL NOBA,Tamo Chelo,21733
2022-06-05 04:22,EL NOBA,Tamo Chelo,95132
2022-06-05 04:25,Duki,Si Te Sentis Sola,178294
2022-06-05 04:28,Duki,Goteo,145495
2022-06-05 04:35,Bhavi,Piso,106959
2022-06-05 04:37,Rodrigo,Soy Cordobes,144126
2022-06-05 04:40,Rodrigo,La mano de Dios (Homenaje a Diego Maradona),154087
2022-06-05 04:42,Rodrigo,Ocho Cuarenta,163747
2022-06-05 04:44,Airbag,Cae el Sol,124087
2022-06-05 04:47,Diego Torres,Color Esperanza,141850
2022-06-05 04:50,Los Wachiturros,Tirate un paso,184800
2022-06-05 04:51,Nene Malo,Bailan Rochas y Chetas,75320
2022-06-05 04:53,El Reja,Soltero Hasta la Tumba,88978
2022-06-05 04:54,Los Auténticos Decadentes,Los Piratas,89814
2022-06-05 04:56,Gaby,Meneaito (Original),131285
2022-06-05 04:58,Juan Quin y Dago,Poputona,79110
2022-06-05 04:59,Nestor En Bloque,Una Calle Nos Separa,85913
2022-06-05 05:01,Alan Gomez,Hoy Se Chicha - Remix,90209
2022-06-05 05:02,Don Omar,Danza Kuduro,111711
2022-06-05 05:06,MC Kevinho,Olha A Explosão,0
2022-06-05 05:06,MC's Zaac,Bumbum granada,187461
2022-06-05 05:06,Michel Teló,Ai Se Eu Te Pego,3506
2022-06-05 05:08,MC Kevinho,Olha A Explosão,162053
2022-06-05 05:09,Fuego,Una Vaina Loca,14847
2022-06-05 05:10,Duko,Lola,35131
2022-06-05 05:10,Anitta,Envolver,57957
2022-06-05 05:11,Daddy Yankee,Gasolina,65317
2022-06-05 05:13,Mateo Ribak,Hoy Volví a Verte Vs Hoy Te Vi - Remix,4504
2022-06-05 05:13,El Retutu,Hoy Volvi a Verte,104095
2022-06-05 05:13,Daddy Yankee,Shaky Shaky,18622
2022-06-05 05:14,Daddy Yankee,La Despedida,39357
2022-06-05 05:16,Michel Teló,Ai Se Eu Te Pego,131494
2022-06-05 05:17,Daddy Yankee,¿Qué Tengo Que Hacer?,69706
2022-06-05 05:20,El Apache Ness,Terremoto Pa Tu Cola,176332
2022-06-05 05:22,Los Latinos,Bara Bara' Bere Bere',103978
2022-06-05 05:25,Daddy Yankee,La Despedida,202826
2022-06-05 05:26,Perro Primo,TRUCHO,26132
2022-06-05 05:27,Michel Teló,Ai Se Eu Te Pego,810
2022-06-05 05:27,Patricio Rey y sus Redonditos de Ricota,Ella Debe Estar Tan Linda,618
2022-06-05 05:27,Black Eyed Peas,Pump It,84597
2022-06-05 05:31,Michel Teló,Ai Se Eu Te Pego,5120
2022-06-05 05:41,El Retutu,Hoy Volvi a Verte,2298
2022-06-05 05:41,Michel Teló,Ai Se Eu Te Pego,92
2022-06-05 05:41,Michel Teló,Ai Se Eu Te Pego,13397
2022-06-06 01:10,Ella Fitzgerald,Misty,2410
2022-06-06 01:10,M.S. Art,The Naked Gun - Main Theme,1130
2022-06-06 01:10,Dexter Gordon,Blue bossa,1258
2022-06-06 01:10,Dexter Gordon,Blue bossa,597
2022-06-06 01:10,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),746
2022-06-06 01:10,The Cannonball Adderley Quintet,Work Song - Remastered,1535
2022-06-06 01:10,The Cannonball Adderley Quintet,Work Song - Remastered,917
2022-06-06 01:10,The Cannonball Adderley Quintet,Work Song - Remastered,1386
2022-06-06 01:10,Count Basie,"Li'l Darlin' - Live At The Tropicana Hotel, Las Vegas/1969",1728
2022-06-06 14:03,The Cannonball Adderley Quintet,Work Song - Remastered,306249
2022-06-06 14:06,Frank Sinatra,"New York, New York",210360
2022-06-06 14:11,Clifford Brown,Sandu,297040
2022-06-06 14:16,Count Basie,"Li'l Darlin' - Live At The Tropicana Hotel, Las Vegas/1969",292306
2022-06-06 14:18,Chet Baker,There Will Never Be Another You - Vocal Version,3232
2022-06-06 14:18,Ray Charles,Georgia on My Mind - Original Master Recording,2410
2022-06-06 14:19,Nat King Cole,Unforgettable,1877
2022-06-06 14:19,Miles Davis,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",38826
2022-06-06 14:21,The Dave Brubeck Quartet,Take Five,94826
2022-06-06 14:23,Chet Baker,Autumn Leaves,74688
2022-06-07 10:25,El Retutu,Hoy Volvi a Verte,3178
2022-06-07 10:28,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),4731
2022-06-07 10:28,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),217466
2022-06-07 10:32,Miley Cyrus,We Can't Stop,23780
2022-06-07 10:32,Miley Cyrus,Heart Of Glass (Live from the iHeart Festival),213671
2022-06-08 10:32,Miley Cyrus,We Can't Stop,207433
2022-06-08 10:33,El Retutu,Hoy Volvi a Verte,426
2022-06-08 10:33,Miley Cyrus,Heart Of Glass (Live from the iHeart Festival),12909
2022-06-08 10:36,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),217466
2022-06-08 23:19,Miley Cyrus,Midnight Sky,55420
2022-06-08 23:20,Stevie Wonder,Isn't She Lovely,28224
2022-06-09 10:30,Stevie Wonder,Isn't She Lovely,394266
2022-06-09 10:38,Chick Corea,Spain,195135
2022-06-10 10:35,Chick Corea,Spain,395960
2022-06-10 10:37,Santana,Black Magic Woman - Single Version,144829
2022-06-10 10:37,Stevie Wonder,Sir Duke,1277
2022-06-11 00:19,Camille,Le Festin,170786
2022-06-11 00:22,Michael Giacchino,Wall Rat,161480
2022-06-11 00:24,Michael Giacchino,Remy Drives a Linguini,146960
2022-06-11 00:26,Michael Giacchino,100 Rat Dash,107906
2022-06-11 00:29,Michael Giacchino,Colette Shows Him Le Ropes,176840
2022-06-11 00:31,Michael Giacchino,A New Deal,116693
2022-06-11 00:33,Michael Giacchino,Losing Control,124080
2022-06-11 00:37,Michael Giacchino,A Real Gourmet Kitchen,258946
2022-06-11 00:38,Michael Giacchino,Welcome to Gusteau's,38013
2022-06-11 00:47,Michael Giacchino,Dinner Rush,285559
2022-06-11 00:50,Michael Giacchino,This Is Me,101653
2022-06-11 00:52,Michael Giacchino,Heist To See You,105600
2022-06-11 00:53,Michael Giacchino,Souped Up,50706
2022-06-11 01:03,Michael Giacchino,Anyone Can Cook,193626
2022-06-11 01:05,Michael Giacchino,Is It Soup Yet?,76680
2022-06-11 01:08,Michael Giacchino,Abandoning Ship,175986
2022-06-11 01:10,Michael Giacchino,Granny Get Your Gun,121653
2022-06-12 02:46,Michael Giacchino,Cast of Cooks,31503
2022-06-12 02:50,The Chainsmokers,Something Just Like This,247160
2022-06-12 02:50,Panic! At The Disco,Girls / Girls / Boys,1742
2022-06-12 02:54,Billie Eilish,lovely (with Khalid),200185
2022-06-12 02:57,Imagine Dragons,Demons,177506
2022-06-12 03:01,Sia,Chandelier,216120
2022-06-12 03:04,Rae Sremmurd,Black Beatles,10811
2022-06-12 03:04,Twenty One Pilots,Ride,214506
2022-06-12 03:07,Kendrick Lamar,HUMBLE.,177000
2022-06-12 03:11,Calvin Harris,Blame (feat. John Newman),212960
2022-06-12 03:13,Ariana Grande,Side To Side,126949
2022-06-12 17:54,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,257379
2022-06-12 17:58,NATHY PELUSO,BUENOS AIRES,240315
2022-06-12 18:01,Bizarrap,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",171215
2022-06-12 18:01,Trueno,ARGENTINA,34314
2022-06-12 18:02,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,510
2022-06-12 18:02,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,1973
2022-06-12 18:02,NATHY PELUSO,DELITO,45975
2022-06-13 10:34,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,256853
2022-06-13 20:02,NATHY PELUSO,BUENOS AIRES,286641
2022-06-13 20:07,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,257379
2022-06-13 20:07,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,831
2022-06-13 20:07,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,7891
2022-06-13 20:07,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,7445
2022-06-13 20:10,Trueno,Rain,182831
2022-06-13 20:10,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",4423
2022-06-13 20:14,WOS,CULPA,215717
2022-06-13 20:17,Tiago PZK,Salimo de Noche,177857
2022-06-13 20:20,WOS,ANDRÓMEDA,171475
2022-06-13 20:20,Eladio Carrion,Sin Frenos,3145
2022-06-13 20:23,Dillom,PELOTUDA,185905
2022-06-13 20:24,John C,C90 - Remix,4346
2022-06-13 20:28,Paulo Londra,Adan y Eva,258638
2022-06-13 20:28,Neo Pistea,"Tumbando el Club (feat. C.R.O, Obiewanshot, YSY A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix",2986
2022-06-13 20:28,Bad Bunny,Amorfoda,18066
2022-06-13 20:31,Duki,Goteo,164457
2022-06-13 20:34,WOS,FRESCO,170302
2022-06-13 20:38,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),228874
2022-06-13 20:42,NATHY PELUSO,BUENOS AIRES,240315
2022-06-14 10:32,Las Pelotas,Será,181826
2022-06-14 10:37,Luis Alberto Spinetta,Rezo por Vos (En Vivo Estadio Vélez Sarsfield) (feat. Charly García),272733
2022-06-14 10:38,Soda Stereo,Té para Tres,110925
2022-06-14 13:42,Grupo la Cumbia,Cumbia Buena,192818
2022-06-16 10:24,Fito Paez,Dar Es Dar,0
2022-06-16 10:24,Ricardo Mollo,Par Mil,0
2022-06-16 10:25,Serú Girán,Cinema Verité,0
2022-06-17 16:23,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",223413
2022-06-17 16:26,Post Malone,Psycho (feat. Ty Dolla $ign),221440
2022-06-17 16:27,Jonas Blue,Perfect Strangers,14237
2022-06-17 16:30,Calvin Harris,Blame (feat. John Newman),212960
2022-06-17 16:33,Panic! At The Disco,Miss Jackson (feat. LOLO),192053
2022-06-17 16:37,One Direction,Drag Me Down,192120
2022-06-17 16:39,Bruno Mars,Locked out of Heaven,4074
2022-06-17 16:39,Coldplay,Hymn for the Weekend - Seeb Remix,120150
2022-06-18 01:42,Trueno,DANCE CRIP,165019
2022-06-18 01:46,Paulo Londra,Tal Vez,264483
2022-06-18 01:51,Paulo Londra,Adan y Eva,258638
2022-06-18 01:54,Paulo Londra,Chica Paranormal,221214
2022-06-18 01:57,WOS,FRESCO,170302
2022-06-18 02:00,WOS,MELÓN VINO,176394
2022-06-18 02:03,WOS,OKUPA,143000
2022-06-18 02:06,WOS,CANGURO,196745
2022-06-18 02:09,Trueno,Rain II,198078
2022-06-18 02:12,Trueno,Rain,182831
2022-06-18 02:16,Bhavi,Piso,219924
